[239, 673, 1478, 3233, 2981, 1956, 1691, 1183, 9616, 1162],
[237, 671, 1474, 3228, 2976, 1954, 1689, 1180, 9602, 1150],
[237, 671, 1475, 3228, 2977, 1953, 1688, 1179, 9598, 1150],
[236, 670, 1473, 3224, 2970, 1947, 1683, 1175, 9576, 1137],
[236, 670, 1473, 3226, 2976, 1951, 1686, 1179, 9590, 1145],
[238, 673, 1476, 3230, 2976, 1953, 1689, 1182, 9595, 1149],
[239, 674, 1479, 3237, 2980, 1958, 1692, 1184, 9608, 1154],
[239, 674, 1480, 3238, 2984, 1958, 1693, 1186, 9610, 1160],
[239, 675, 1480, 3239, 2984, 1959, 1693, 1186, 9609, 1160],
[242, 679, 1486, 3250, 2994, 1968, 1703, 1197, 9639, 1184],
[238, 673, 1477, 3231, 2975, 1954, 1689, 1183, 9577, 1140],
[237, 672, 1475, 3224, 2971, 1950, 1686, 1179, 9551, 1118],
[234, 666, 1462, 3198, 2989, 1957, 1692, 1181, 9610, 1125],
[210, 608, 1321, 2847, 2647, 1762, 1535, 1076, 8368, 1030],
[230, 651, 1428, 3147, 3084, 2000, 1703, 1196, 9857, 1142],
[271, 721, 1615, 3666, 3493, 2222, 1873, 1310, 10201, 1286],
[231, 643, 1411, 3177, 2915, 1893, 1599, 1132, 9118, 1074],
[237, 659, 1455, 3278, 3011, 1941, 1650, 1160, 9505, 1107],
[248, 678, 1503, 3407, 3272, 2093, 1751, 1236, 10201, 1192],
[260, 690, 1531, 3494, 3190, 2058, 1704, 1213, 10179, 1164],
[257, 686, 1522, 3469, 3157, 2034, 1692, 1202, 10035, 1150],
[253, 678, 1500, 3416, 3101, 2006, 1666, 1186, 9826, 1133],
[252, 677, 1497, 3402, 3117, 2012, 1677, 1190, 9887, 1136],
[321, 815, 1881, 4336, 4171, 2550, 2210, 1498, 10201, 1578],
[326, 820, 1900, 4381, 4196, 2562, 2214, 1504, 10201, 1587],
[326, 821, 1901, 4384, 4197, 2564, 2214, 1504, 10201, 1588],
[326, 821, 1900, 4378, 4192, 2560, 2214, 1504, 10201, 1587],
[326, 820, 1897, 4376, 4189, 2558, 2213, 1502, 10201, 1586],
[325, 819, 1896, 4369, 4179, 2552, 2210, 1501, 10201, 1583],
[323, 818, 1890, 4354, 4158, 2542, 2205, 1493, 10201, 1573],
[320, 815, 1881, 4329, 4137, 2530, 2199, 1489, 10201, 1564],
[316, 808, 1862, 4288, 4093, 2505, 2184, 1475, 10201, 1546],
[202, 501, 1059, 2277, 1555, 1186, 1118, 816, 4835, 820],
[202, 467, 839, 1361, 1788, 1963, 1977, 1375, 6419, 988],
[220, 558, 1040, 1992, 2323, 2455, 2401, 1564, 8100, 1084],
[369, 861, 1679, 3268, 3921, 3943, 4041, 2521, 10201, 1895],
[303, 743, 1417, 2766, 3102, 3187, 3195, 2031, 10201, 1436],
[231, 584, 1091, 2094, 2407, 2522, 2493, 1615, 8503, 1144],
[249, 619, 1158, 2236, 2553, 2667, 2647, 1717, 9168, 1257],
[249, 618, 1156, 2232, 2554, 2667, 2647, 1716, 9173, 1258],
[249, 619, 1158, 2236, 2554, 2669, 2650, 1718, 9179, 1260],
[249, 619, 1157, 2234, 2554, 2667, 2648, 1717, 9170, 1262],
[249, 619, 1159, 2236, 2555, 2670, 2650, 1718, 9176, 1263],
[250, 618, 1158, 2234, 2554, 2668, 2648, 1719, 9178, 1264],
[250, 619, 1159, 2236, 2555, 2669, 2650, 1719, 9176, 1264],
[249, 619, 1158, 2235, 2557, 2669, 2650, 1718, 9184, 1266],
[249, 619, 1159, 2236, 2557, 2670, 2650, 1719, 9188, 1267],
[249, 619, 1159, 2235, 2555, 2671, 2650, 1719, 9183, 1270],
[249, 619, 1159, 2237, 2557, 2669, 2651, 1719, 9187, 1268],
[250, 620, 1159, 2237, 2557, 2671, 2650, 1719, 9189, 1268],
[249, 620, 1158, 2237, 2559, 2672, 2651, 1720, 9186, 1267],
[249, 620, 1158, 2236, 2556, 2671, 2651, 1720, 9182, 1268],
[249, 620, 1158, 2235, 2555, 2669, 2648, 1719, 9182, 1267],
[249, 620, 1158, 2236, 2556, 2669, 2651, 1719, 9185, 1265],
[249, 619, 1158, 2235, 2558, 2670, 2650, 1718, 9180, 1266],
[249, 619, 1159, 2235, 2556, 2670, 2649, 1718, 9182, 1266],
[249, 619, 1158, 2234, 2555, 2669, 2647, 1718, 9184, 1266],
[249, 619, 1157, 2234, 2555, 2669, 2649, 1718, 9185, 1268],
[250, 619, 1158, 2235, 2557, 2672, 2652, 1720, 9193, 1270],
[250, 620, 1159, 2236, 2559, 2673, 2652, 1722, 9196, 1276],
[250, 620, 1160, 2237, 2558, 2670, 2652, 1723, 9199, 1282],
[250, 621, 1159, 2237, 2558, 2671, 2650, 1722, 9197, 1282],
[250, 619, 1158, 2234, 2554, 2668, 2648, 1719, 9185, 1276],
[250, 620, 1158, 2233, 2553, 2666, 2646, 1718, 9177, 1274],
[250, 620, 1159, 2236, 2555, 2669, 2650, 1721, 9194, 1280],
[251, 621, 1160, 2237, 2558, 2671, 2652, 1722, 9193, 1280],
[250, 620, 1159, 2234, 2555, 2669, 2649, 1721, 9189, 1278],
[250, 620, 1159, 2235, 2556, 2670, 2650, 1720, 9191, 1278],
[250, 620, 1160, 2237, 2558, 2671, 2652, 1722, 9195, 1280],
[250, 620, 1160, 2236, 2556, 2670, 2651, 1721, 9192, 1277],
[250, 620, 1159, 2235, 2558, 2670, 2652, 1721, 9194, 1280],
[250, 620, 1159, 2236, 2557, 2670, 2651, 1721, 9191, 1279],
[250, 619, 1158, 2234, 2555, 2668, 2650, 1720, 9187, 1275],
[249, 619, 1158, 2233, 2553, 2668, 2649, 1719, 9182, 1272],
[250, 620, 1159, 2234, 2555, 2667, 2648, 1718, 9182, 1272],
[249, 618, 1156, 2231, 2550, 2663, 2644, 1712, 9163, 1255],
[244, 612, 1149, 2220, 2538, 2650, 2630, 1698, 9117, 1226],
[243, 611, 1145, 2215, 2533, 2646, 2625, 1693, 9106, 1218],
[245, 613, 1150, 2222, 2544, 2654, 2635, 1702, 9139, 1236],
[245, 614, 1150, 2224, 2543, 2655, 2635, 1703, 9141, 1238],
[240, 606, 1139, 2204, 2522, 2630, 2609, 1676, 9064, 1194],
[237, 602, 1134, 2196, 2513, 2620, 2598, 1664, 9029, 1172],
[235, 601, 1131, 2192, 2508, 2614, 2592, 1657, 9004, 1158],
[235, 600, 1130, 2189, 2507, 2612, 2590, 1654, 8998, 1150],
[236, 601, 1133, 2196, 2512, 2618, 2596, 1659, 9016, 1162],
[236, 601, 1133, 2194, 2511, 2619, 2596, 1660, 9020, 1162],
[236, 601, 1133, 2195, 2513, 2618, 2595, 1659, 9020, 1162],
[236, 602, 1133, 2195, 2512, 2618, 2596, 1661, 9021, 1164],
[237, 602, 1133, 2196, 2513, 2618, 2597, 1660, 9020, 1162],
[237, 602, 1134, 2198, 2517, 2621, 2599, 1664, 9032, 1168],
[238, 602, 1135, 2198, 2515, 2621, 2599, 1663, 9031, 1170],
[237, 602, 1135, 2199, 2515, 2621, 2599, 1663, 9027, 1168],
[237, 602, 1135, 2199, 2515, 2622, 2601, 1664, 9031, 1168],
[237, 603, 1136, 2200, 2515, 2621, 2600, 1663, 9030, 1168],
[237, 603, 1135, 2199, 2515, 2623, 2600, 1664, 9032, 1168],
[237, 602, 1136, 2199, 2520, 2626, 2605, 1670, 9052, 1182],
[240, 607, 1140, 2207, 2527, 2637, 2615, 1681, 9085, 1203],
[243, 611, 1147, 2219, 2537, 2648, 2629, 1694, 9120, 1222],
[241, 607, 1142, 2209, 2528, 2638, 2617, 1684, 9085, 1206],
[238, 604, 1137, 2201, 2519, 2625, 2607, 1670, 9049, 1182],
[238, 604, 1136, 2200, 2519, 2626, 2605, 1671, 9047, 1182],
[238, 605, 1137, 2202, 2522, 2630, 2608, 1675, 9059, 1190],
[244, 612, 1148, 2218, 2541, 2651, 2632, 1699, 9132, 1228],
[244, 613, 1149, 2221, 2542, 2653, 2633, 1700, 9132, 1232],
[245, 613, 1149, 2221, 2543, 2654, 2635, 1702, 9137, 1237],
[249, 618, 1157, 2232, 2553, 2664, 2646, 1715, 9173, 1260],
[249, 619, 1157, 2232, 2552, 2666, 2648, 1717, 9173, 1264],
[250, 620, 1159, 2236, 2558, 2670, 2651, 1721, 9191, 1276],
[251, 621, 1162, 2240, 2563, 2676, 2657, 1726, 9214, 1287],
[248, 617, 1155, 2227, 2547, 2659, 2639, 1708, 9138, 1242],
[246, 614, 1151, 2222, 2550, 2661, 2642, 1706, 9155, 1228],
[242, 608, 1138, 2194, 2505, 2614, 2598, 1677, 8970, 1208],
[243, 609, 1141, 2200, 2613, 2725, 2700, 1744, 9396, 1242],
[276, 666, 1247, 2408, 2781, 2921, 2843, 1863, 10086, 1297],
[262, 645, 1206, 2332, 2692, 2825, 2762, 1802, 9673, 1254],
[261, 644, 1204, 2329, 2680, 2812, 2746, 1790, 9615, 1240],
[242, 605, 1127, 2172, 2394, 2531, 2467, 1612, 8374, 1115],
[261, 647, 1212, 2348, 2795, 2926, 2857, 1854, 10165, 1286],
[388, 881, 1722, 3355, 4047, 4075, 4148, 2613, 10201, 1993],
[390, 882, 1729, 3355, 4047, 4087, 4114, 2610, 10201, 1979],
[289, 685, 1284, 2474, 3043, 3184, 3094, 2037, 10201, 1426],
[398, 883, 1732, 3342, 4031, 4085, 4087, 2618, 10201, 1980],
[396, 888, 1739, 3370, 4076, 4114, 4153, 2635, 10201, 2002],
[401, 882, 1730, 3326, 4023, 4089, 4072, 2620, 10201, 1987],
[400, 880, 1728, 3321, 4022, 4085, 4066, 2618, 10201, 1984],
[400, 887, 1741, 3356, 4061, 4111, 4120, 2635, 10201, 1998],
[394, 886, 1733, 3359, 4059, 4100, 4135, 2626, 10201, 1992],
[401, 889, 1744, 3365, 4073, 4120, 4132, 2641, 10201, 2006],
[401, 884, 1736, 3343, 4045, 4106, 4096, 2629, 10201, 1996],
[401, 883, 1733, 3331, 4034, 4098, 4081, 2626, 10201, 1992],
[400, 881, 1727, 3321, 4015, 4084, 4062, 2616, 10201, 1984],
[400, 880, 1725, 3317, 4013, 4079, 4056, 2613, 10201, 1984],
[172, 446, 775, 922, 912, 1317, 1673, 1142, 4552, 872],
[338, 1523, 1956, 1323, 1681, 3624, 4916, 2905, 10201, 1771],
[321, 1460, 1871, 1287, 1637, 3510, 4777, 2806, 10201, 1705],
[354, 1431, 1837, 1203, 1605, 3558, 4702, 2932, 10201, 1775],
[374, 1608, 2076, 1360, 1741, 3806, 5130, 3105, 10201, 1901],
[328, 1486, 1864, 1266, 1548, 3409, 4546, 2725, 10201, 1589],
[281, 1307, 1598, 1124, 1400, 3092, 4089, 2453, 10201, 1405],
[286, 1317, 1612, 1135, 1414, 3123, 4132, 2485, 10201, 1440],
[290, 1325, 1622, 1143, 1422, 3136, 4151, 2499, 10201, 1471],
[291, 1327, 1623, 1144, 1424, 3140, 4156, 2503, 10201, 1479],
[290, 1325, 1621, 1143, 1420, 3135, 4148, 2495, 10201, 1460],
[287, 1320, 1616, 1137, 1415, 3122, 4133, 2484, 10201, 1441],
[290, 1336, 1643, 1151, 1441, 3176, 4217, 2526, 10201, 1466],
[291, 1339, 1644, 1150, 1426, 3153, 4174, 2508, 10201, 1449],
[311, 1416, 1750, 1204, 1518, 3359, 4458, 2688, 10201, 1564],
[336, 1501, 1885, 1276, 1618, 3561, 4763, 2867, 10201, 1710],
[342, 1515, 1903, 1290, 1634, 3593, 4812, 2902, 10201, 1759],
[344, 1519, 1911, 1293, 1641, 3603, 4828, 2912, 10201, 1767],
[345, 1522, 1915, 1296, 1640, 3602, 4827, 2913, 10201, 1768],
[345, 1524, 1917, 1295, 1640, 3599, 4822, 2908, 10201, 1766],
[345, 1522, 1914, 1294, 1636, 3596, 4816, 2905, 10201, 1763],
[344, 1522, 1912, 1293, 1637, 3597, 4819, 2907, 10201, 1764],
[345, 1520, 1914, 1295, 1636, 3597, 4818, 2908, 10201, 1763],
[344, 1521, 1913, 1294, 1636, 3597, 4816, 2907, 10201, 1763],
[345, 1523, 1915, 1297, 1636, 3596, 4821, 2908, 10201, 1764],
[345, 1523, 1915, 1295, 1637, 3596, 4818, 2908, 10201, 1765],
[345, 1521, 1913, 1295, 1637, 3598, 4816, 2907, 10201, 1763],
[345, 1521, 1913, 1295, 1636, 3597, 4818, 2907, 10201, 1765],
[345, 1521, 1913, 1294, 1638, 3596, 4819, 2908, 10201, 1765],
[345, 1520, 1913, 1295, 1636, 3594, 4817, 2906, 10201, 1764],
[345, 1519, 1912, 1293, 1634, 3594, 4811, 2904, 10201, 1762],
[344, 1522, 1914, 1295, 1636, 3595, 4819, 2905, 10201, 1763],
[345, 1520, 1913, 1294, 1636, 3596, 4812, 2905, 10201, 1765],
[345, 1520, 1913, 1294, 1637, 3594, 4816, 2906, 10201, 1764],
[344, 1520, 1913, 1294, 1636, 3593, 4815, 2906, 10201, 1762],
[345, 1521, 1913, 1294, 1636, 3597, 4817, 2908, 10201, 1765],
[345, 1521, 1913, 1294, 1637, 3595, 4815, 2907, 10201, 1763],
[344, 1520, 1912, 1294, 1636, 3594, 4815, 2907, 10201, 1762],
[344, 1520, 1912, 1294, 1637, 3594, 4819, 2907, 10201, 1762],
[344, 1521, 1912, 1294, 1636, 3592, 4813, 2905, 10201, 1762],
[344, 1520, 1912, 1295, 1636, 3595, 4816, 2907, 10201, 1764],
[345, 1520, 1913, 1295, 1636, 3593, 4816, 2906, 10201, 1762],
[345, 1520, 1913, 1295, 1636, 3596, 4818, 2906, 10201, 1764],
[344, 1521, 1913, 1295, 1635, 3593, 4816, 2907, 10201, 1764],
[345, 1521, 1914, 1295, 1637, 3597, 4818, 2907, 10201, 1763],
[344, 1520, 1913, 1294, 1635, 3593, 4813, 2905, 10201, 1761],
[344, 1521, 1913, 1295, 1636, 3594, 4817, 2906, 10201, 1762],
[345, 1521, 1913, 1294, 1638, 3597, 4817, 2907, 10201, 1764],
[345, 1520, 1913, 1295, 1636, 3596, 4817, 2905, 10201, 1762],
[345, 1520, 1912, 1295, 1636, 3596, 4815, 2905, 10201, 1764],
[345, 1522, 1913, 1295, 1637, 3597, 4816, 2907, 10201, 1764],
[345, 1521, 1913, 1295, 1634, 3594, 4813, 2905, 10201, 1764],
[344, 1521, 1913, 1295, 1636, 3593, 4815, 2906, 10201, 1764],
[344, 1521, 1912, 1294, 1636, 3594, 4817, 2907, 10201, 1763],
[345, 1520, 1912, 1294, 1636, 3598, 4817, 2906, 10201, 1764],
[345, 1522, 1914, 1294, 1636, 3595, 4818, 2907, 10201, 1767],
[345, 1522, 1914, 1295, 1637, 3599, 4819, 2908, 10201, 1765],
[345, 1521, 1914, 1295, 1637, 3596, 4817, 2906, 10201, 1764],
[344, 1522, 1912, 1296, 1636, 3597, 4817, 2906, 10201, 1764],
[345, 1521, 1913, 1294, 1637, 3597, 4815, 2906, 10201, 1764],
[345, 1522, 1914, 1294, 1636, 3595, 4818, 2907, 10201, 1764],
[345, 1522, 1914, 1295, 1637, 3597, 4819, 2908, 10201, 1766],
[345, 1522, 1914, 1296, 1637, 3597, 4818, 2908, 10201, 1767],
[344, 1521, 1914, 1295, 1637, 3596, 4820, 2908, 10201, 1767],
[344, 1521, 1914, 1295, 1638, 3599, 4818, 2908, 10201, 1767],
[344, 1521, 1914, 1296, 1636, 3595, 4815, 2905, 10201, 1764],
[345, 1521, 1913, 1295, 1636, 3595, 4818, 2906, 10201, 1764],
[345, 1521, 1914, 1296, 1637, 3595, 4815, 2907, 10201, 1763],
[345, 1521, 1914, 1295, 1637, 3597, 4816, 2907, 10201, 1764],
[345, 1521, 1913, 1295, 1636, 3596, 4818, 2908, 10201, 1764],
[345, 1521, 1912, 1294, 1637, 3595, 4817, 2906, 10201, 1764],
[344, 1521, 1912, 1293, 1637, 3596, 4817, 2907, 10201, 1765],
[345, 1521, 1912, 1294, 1637, 3595, 4818, 2906, 10201, 1764],
[345, 1521, 1913, 1296, 1637, 3595, 4818, 2908, 10201, 1766],
[344, 1520, 1913, 1294, 1637, 3594, 4817, 2907, 10201, 1765],
[345, 1521, 1914, 1296, 1638, 3598, 4819, 2908, 10201, 1763],
[345, 1522, 1915, 1295, 1637, 3597, 4817, 2909, 10201, 1764],
[345, 1522, 1915, 1296, 1637, 3597, 4819, 2908, 10201, 1765],
[345, 1522, 1914, 1296, 1638, 3598, 4821, 2909, 10201, 1764],
[344, 1521, 1913, 1295, 1637, 3597, 4818, 2908, 10201, 1764],
[345, 1520, 1913, 1293, 1637, 3594, 4816, 2905, 10201, 1766],
[345, 1522, 1913, 1294, 1637, 3597, 4817, 2907, 10201, 1764],
[345, 1521, 1914, 1295, 1638, 3597, 4821, 2907, 10201, 1764],
[343, 1519, 1911, 1291, 1631, 3586, 4806, 2896, 10201, 1744],
[348, 1536, 1943, 1307, 1678, 3678, 4950, 2978, 10201, 1809],
[371, 1608, 2071, 1370, 1749, 3807, 5162, 3100, 10201, 1922],
[370, 1607, 2070, 1367, 1745, 3803, 5155, 3092, 10201, 1909],
[369, 1607, 2070, 1367, 1746, 3802, 5151, 3090, 10201, 1908],
[370, 1607, 2071, 1367, 1746, 3806, 5156, 3095, 10201, 1910],
[370, 1607, 2070, 1367, 1745, 3806, 5159, 3095, 10201, 1909],
[370, 1607, 2071, 1367, 1747, 3806, 5158, 3096, 10201, 1913],
[370, 1607, 2070, 1368, 1747, 3804, 5159, 3096, 10201, 1909],
[366, 1603, 2065, 1361, 1738, 3790, 5137, 3077, 10201, 1879],
[364, 1598, 2059, 1356, 1736, 3782, 5123, 3063, 10201, 1856],
[363, 1598, 2061, 1356, 1735, 3779, 5121, 3062, 10201, 1852],
[364, 1598, 2060, 1357, 1730, 3773, 5105, 3059, 10201, 1855],
[339, 1521, 1924, 1289, 1491, 3296, 4356, 2623, 10201, 1502],
[334, 1502, 1888, 1274, 1700, 3720, 5044, 3010, 10201, 1803],
[347, 1500, 1896, 1249, 1569, 3497, 4622, 2852, 10201, 1668],
[352, 1435, 1840, 1199, 1534, 3414, 4503, 2824, 10201, 1671],
[154, 326, 488, 448, 651, 1353, 2193, 1697, 5068, 920],
[225, 454, 653, 563, 839, 1961, 3453, 2557, 8431, 1295],
[219, 453, 646, 562, 840, 1979, 3516, 2555, 8455, 1296],
[221, 456, 651, 565, 843, 1984, 3528, 2567, 8488, 1316],
[226, 462, 658, 574, 852, 1998, 3548, 2589, 8555, 1356],
[226, 462, 659, 574, 852, 1997, 3548, 2591, 8554, 1358],
[226, 462, 658, 575, 852, 1997, 3548, 2591, 8552, 1358],
[226, 462, 659, 575, 853, 1998, 3548, 2591, 8558, 1358],
[226, 462, 659, 575, 852, 1997, 3550, 2591, 8556, 1359],
[226, 462, 658, 574, 853, 1998, 3549, 2592, 8558, 1359],
[226, 462, 659, 574, 853, 1998, 3549, 2591, 8555, 1359],
[226, 461, 658, 574, 852, 1996, 3546, 2589, 8550, 1355],
[223, 457, 654, 569, 847, 1990, 3537, 2578, 8529, 1336],
[223, 458, 653, 568, 846, 1989, 3534, 2575, 8519, 1331],
[222, 456, 652, 566, 845, 1988, 3533, 2571, 8513, 1322],
[222, 457, 652, 567, 846, 1987, 3535, 2573, 8512, 1325],
[221, 456, 651, 565, 843, 1985, 3529, 2567, 8512, 1319],
[219, 453, 648, 562, 840, 1981, 3521, 2558, 8488, 1308],
[219, 452, 647, 560, 839, 1981, 3519, 2556, 8490, 1302],
[214, 445, 639, 551, 830, 1967, 3499, 2529, 8432, 1254],
[215, 446, 640, 552, 831, 1967, 3500, 2531, 8437, 1256],
[215, 447, 640, 553, 832, 1970, 3502, 2534, 8437, 1259],
[215, 447, 641, 553, 832, 1969, 3505, 2533, 8438, 1262],
[216, 447, 641, 553, 832, 1968, 3502, 2532, 8437, 1258],
[216, 448, 641, 554, 832, 1971, 3505, 2535, 8444, 1262],
[215, 448, 641, 553, 832, 1970, 3504, 2534, 8444, 1260],
[219, 452, 647, 561, 840, 1981, 3523, 2558, 8499, 1304],
[221, 454, 649, 564, 841, 1983, 3523, 2561, 8501, 1312],
[221, 454, 649, 563, 842, 1984, 3525, 2562, 8505, 1313],
[221, 454, 650, 563, 842, 1983, 3526, 2562, 8508, 1314],
[221, 454, 649, 563, 842, 1983, 3526, 2562, 8506, 1315],
[221, 454, 649, 564, 842, 1985, 3527, 2563, 8503, 1315],
[221, 454, 649, 564, 841, 1983, 3522, 2560, 8497, 1312],
[221, 454, 649, 564, 841, 1982, 3525, 2561, 8501, 1311],
[221, 454, 649, 563, 841, 1983, 3524, 2561, 8500, 1314],
[221, 454, 649, 564, 841, 1984, 3524, 2563, 8506, 1314],
[221, 454, 649, 564, 842, 1984, 3526, 2563, 8503, 1312],
[221, 454, 649, 563, 842, 1984, 3527, 2564, 8506, 1315],
[221, 454, 650, 564, 843, 1985, 3525, 2563, 8506, 1312],
[221, 454, 650, 563, 842, 1984, 3527, 2563, 8506, 1314],
[221, 455, 650, 564, 842, 1985, 3526, 2563, 8507, 1316],
[221, 454, 649, 563, 841, 1983, 3522, 2561, 8498, 1313],
[221, 454, 649, 564, 842, 1983, 3525, 2562, 8504, 1315],
[221, 454, 649, 563, 842, 1982, 3521, 2561, 8499, 1313],
[221, 454, 649, 564, 842, 1984, 3525, 2563, 8504, 1313],
[221, 454, 649, 564, 842, 1982, 3523, 2562, 8502, 1312],
[221, 454, 649, 563, 841, 1983, 3524, 2562, 8501, 1312],
[221, 454, 650, 563, 842, 1984, 3525, 2561, 8502, 1313],
[221, 454, 650, 564, 841, 1983, 3526, 2561, 8502, 1314],
[221, 454, 649, 563, 841, 1982, 3526, 2562, 8500, 1316],
[221, 454, 649, 563, 842, 1984, 3524, 2562, 8500, 1316],
[221, 455, 649, 564, 842, 1981, 3523, 2561, 8502, 1319],
[221, 454, 650, 563, 841, 1983, 3524, 2561, 8503, 1319],
[221, 455, 650, 564, 841, 1983, 3523, 2561, 8507, 1321],
[221, 455, 649, 564, 842, 1983, 3526, 2562, 8508, 1322],
[221, 454, 649, 564, 842, 1983, 3523, 2561, 8506, 1323],
[221, 454, 649, 564, 842, 1985, 3524, 2562, 8508, 1324],
[221, 455, 650, 564, 842, 1984, 3526, 2562, 8510, 1322],
[221, 455, 650, 564, 842, 1985, 3528, 2563, 8509, 1324],
[221, 455, 650, 564, 842, 1982, 3522, 2561, 8504, 1324],
[221, 454, 649, 564, 842, 1984, 3524, 2562, 8510, 1325],
[221, 454, 649, 564, 842, 1982, 3524, 2562, 8506, 1324],
[221, 455, 649, 564, 842, 1984, 3525, 2563, 8511, 1323],
[222, 455, 650, 564, 843, 1985, 3527, 2564, 8513, 1326],
[221, 454, 650, 563, 842, 1983, 3524, 2562, 8509, 1325],
[222, 455, 650, 564, 842, 1982, 3525, 2561, 8506, 1322],
[221, 455, 650, 564, 842, 1984, 3525, 2564, 8511, 1324],
[222, 454, 650, 563, 842, 1983, 3524, 2561, 8505, 1322],
[221, 454, 649, 563, 842, 1982, 3523, 2561, 8506, 1323],
[221, 453, 650, 564, 842, 1982, 3522, 2562, 8504, 1324],
[221, 455, 649, 564, 841, 1982, 3526, 2561, 8505, 1321],
[221, 454, 649, 564, 842, 1984, 3525, 2562, 8508, 1323],
[221, 454, 649, 564, 842, 1982, 3521, 2561, 8501, 1323],
[221, 454, 649, 563, 841, 1982, 3521, 2559, 8499, 1318],
[221, 454, 649, 563, 840, 1981, 3520, 2559, 8496, 1318],
[221, 454, 649, 563, 841, 1982, 3523, 2560, 8502, 1322],
[220, 453, 647, 561, 838, 1979, 3517, 2554, 8487, 1311],
[218, 449, 643, 556, 834, 1972, 3507, 2541, 8459, 1293],
[217, 448, 642, 555, 833, 1971, 3504, 2539, 8458, 1286],
[216, 448, 642, 555, 833, 1969, 3503, 2537, 8451, 1284],
[216, 448, 642, 554, 833, 1969, 3503, 2537, 8455, 1284],
[216, 448, 642, 554, 832, 1969, 3501, 2537, 8452, 1280],
[217, 449, 642, 555, 833, 1969, 3504, 2540, 8454, 1285],
[219, 453, 647, 561, 840, 1980, 3520, 2557, 8491, 1308],
[218, 450, 644, 558, 836, 1974, 3511, 2549, 8473, 1295],
[217, 450, 644, 558, 836, 1976, 3513, 2549, 8475, 1295],
[217, 449, 643, 557, 834, 1971, 3509, 2544, 8460, 1288],
[220, 454, 649, 563, 844, 1982, 3525, 2566, 8495, 1312],
[227, 462, 659, 575, 853, 2000, 3556, 2606, 8602, 1390],
[227, 462, 658, 573, 849, 1993, 3547, 2596, 8587, 1390],
[226, 461, 656, 572, 849, 1991, 3541, 2589, 8571, 1384],
[228, 462, 659, 572, 849, 1994, 3541, 2596, 8593, 1382],
[228, 462, 658, 572, 850, 1994, 3542, 2595, 8594, 1382],
[228, 462, 659, 572, 850, 1994, 3539, 2597, 8595, 1380],
[228, 463, 660, 573, 851, 1995, 3541, 2599, 8604, 1384],
[228, 462, 659, 573, 850, 1996, 3540, 2597, 8595, 1386],
[228, 463, 659, 573, 851, 1995, 3542, 2598, 8598, 1387],
[229, 462, 660, 574, 850, 1995, 3540, 2599, 8599, 1385],
[228, 462, 659, 573, 851, 1996, 3541, 2598, 8601, 1386],
[228, 462, 660, 573, 850, 1994, 3539, 2597, 8599, 1388],
